"name","dateEstablished","city","country","longitude","latitude"
"Subway","2017","Bessemer","US",-86.9167,33.3339
"Subway","2016","Warrior","US",-86.8222,33.8104
"Zaxby's","2016","Fultondale","US",-86.802,33.61
"McDonald's","2016","Pinson","US",-86.6824,33.6954
"Wendy's","2016","Montgomery","US",-86.2698,32.3276
"Whataburger","2015","Mobile","US",-88.2782,30.671
"Burger King","2018","Cullman","US",-86.8366,34.162
"McDonald's","2017","Raymond","US",-123.7389,46.6808
"Pizza Hut","2016","Summersville","US",-80.8509,38.2764
"Pizza Hut","2017","Omak","US",-119.5102,48.4173
"Pizza Hut","2017","Petersburg","US",-79.1138,38.994
"Domino's Pizza","2017","Yorktown","US",-76.461,37.1596
"McDonald's","2017","Luray","US",-78.4903,38.6616
"SUBWAY","2016","Victoria","US",-78.2247,36.9915
"Subway","2017","South Hill","US",-78.1063,36.7099
"Hardee's","2016","Wise","US",-82.5842,36.9799
"Jimmy John's","2017","Charlottesville","US",-78.438,38.0358
"Subway","2016","Fort Belvoir","US",-77.1434,38.7056
"McDonald's","2019","Kanab","US",-112.5251,37.0433
"Dairy Queen","2016","Princeton","US",-81.0607,37.3635
"Subway","2016","Vega","US",-102.4285,35.2398
"Burger King","2019","Rainsville","US",-85.852,34.4966
"Burger King","2019","Talladega","US",-86.097,33.4358
"Sonic Drive-In","2019","Andalusia","US",-86.4782,31.3078
"Sonic Drive-In","2019","Dothan","US",-85.4011,31.1778
"Fiesta En Jalisco","2016","Dayton","US",-117.9875,46.3166
"Subway","2016","Spooner","US",-91.9082,45.8163
"KFC","2017","Caldwell","US",-116.687218,43.662804
"Denny's","2015","Santa Rosa","US",-122.7271,38.45963
"Burger King","2016","Daytona Beach","US",-81.010417,29.230711
"Burger King","2016","West Palm Beach","US",-80.101125,26.783425
"Jersey Mike's Subs","2017","Dunedin","US",-82.75582,28.0193
"McDonald's","2015","Clermont","US",-81.67640061,28.35164315
"SUBWAY","2016","Clermont","US",-81.746704,28.548595
"Burger King","2016","Clarksville","US",-87.285747,36.59683
"Arby's","2015","Chatsworth","US",-84.77234,34.78737
"SUBWAY","2017","Arab","US",-86.5033,34.3183
"Krystal","2017","Anniston","US",-85.8177,33.72072
"Sbarro","2016","Philadelphia","US",-74.962377,40.084668
"Whataburger","2015","Duncanville","US",-96.911879,32.662293
"Boston Market","2016","Duncanville","US",-96.9251,32.6487
"Burger King","2015","Corpus Christi","US",-97.45831,27.75726
"SONIC Drive-In","2016","Comanche","US",-98.59003,31.89746
"Jack in the Box","2015","Burleson","US",-97.330671,32.541683
"Jersey Mike's Subs","2017","Spokane","US",-117.36821,47.6085
"Quiznos","2015","Bremerton","US",-122.62844,47.62695
"Pizza Hut","2015","Federal Way","US",-122.361187,47.283719
"Chipotle Mexican Grill","2017","Pearland","US",-95.26113,29.55813
"Popeye's Louisiana Kitchen","2016","Abilene","US",-99.729614,32.47455
"SONIC Drive-In","2016","Willard","US",-93.42432,37.29947
"Nation's Giant Hamburgers & Great Pies","2016","Citrus Heights","US",-121.27149,38.66643
"KFC","2019","Walsenburg","US",-104.794468,37.654926
"Subway","2016","Alameda","US",-122.232718,37.769007
"Del Taco","2017","Ontario","US",-117.668221,34.031764
"Carl's Jr","2017","Needles","US",-114.625864,34.851041
"Cook Out","2015","Clemson","US",-82.83902,34.69211
"SUBWAY","2017","Anacortes","US",-122.6126,48.5096
"Pizza Hut","2015","Richmond","US",-77.516435,37.58041
"Pizza Hut","2016","Henrico","US",-77.515969,37.64131
"Pizza Hut","2017","Chesterfield","US",-77.513593,37.453295
"SUBWAY","2017","Richmond","US",-77.5953,37.51074
"Hounds Drive In Theatre","2017","Kings Mountain","US",-81.34791,35.27386
"Pizza Hut","2015","Virginia Beach","US",-76.220432,36.819012
"SUBWAY","2016","Kearneysville","US",-77.91327,39.40854
"Bob Evans","2016","Beckley","US",-81.1843,37.8101
"Five Guys Burgers & Fries","2016","Beaverton","US",-122.80627,45.50078
"Pizza Hut","2016","Cherryville","US",-81.36724,35.38239
"Chipotle Mexican Grill","2016","Gastonia","US",-81.1331,35.26031
"Boddie-Noell Enterprises","2016","Grandy","US",-75.87573,36.24013
"Ivans Restaurant","2016","Salisbury","US",-80.466423,35.705268
"SUBWAY","2015","Ramseur","US",-79.640918,35.742518
"KFC","2016","Black Mountain","US",-82.31876,35.610166
"Arby's","2015","Orchard Park","US",-78.750139,42.796614
"Burger King","2017","Halethorpe","US",-76.6763,39.2444
"Dairy Queen","2015","Abingdon","US",-81.99639,36.705824
"McDonald's","2017","Lebanon","US",-82.05954,36.90302
"McDonald's","2016","Abingdon","US",-82.00928,36.69621
"Pizza Hut","2017","Puyallup","US",-122.29375,47.25059
"SUBWAY","2017","Burke","US",-77.31919,38.79893
"Burger King","2017","Fairfax","US",-77.319,38.8534
"Arby's","2017","Fort Mill","US",-80.852315,34.955806
"SUBWAY","2017","Blacksburg","US",-80.4329,37.2355
"SUBWAY","2016","Blacksburg","US",-80.40129,37.21601
"KFC","2016","Elkin","US",-80.8539,36.2709
"KFC","2019","Centralia","US",-122.9611,46.7178
"Bella Bistro","2017","Wenatchee","US",-120.3134,47.422
"Sonic Drive-In","2019","Pearsall","US",-99.0927,28.8985
"McDonald's","2016","Pearsall","US",-99.094,28.8976
"Chick-Fil-A","2017","Odessa","US",-102.3492,31.8906
"McDonald's","2019","Giddings","US",-96.9162,30.1791
"Dairy Queen","2016","Eastland","US",-98.7908,32.4013
"Sonic Drive-In","2016","Watonga","US",-98.4128,35.8415
"Red Angel Pizza","2016","Paulding","US",-84.5806,41.1462
"Brown's Chicken","2016","Evergreen Park","US",-87.70754,41.72091
"Quiznos","2015","Napoleon","US",-84.10391,41.4184
"McDonald's","2016","Florence","US",-79.766843,34.15908
"McDonald's","2017","Clarksburg","US",-80.327336,39.264741
"SUBWAY","2016","Savannah","US",-81.1573,32.10956
"Moe's Southwest Grill","2016","Burlington","US",-79.519728,36.068216
"SUBWAY","2016","Burlington","US",-79.405853,36.092844
"Five Guys Burgers & Fries","2016","Columbia","US",-81.159874,34.080532
"Pizza Hut","2016","Winnsboro","US",-81.10037,34.3677
"Pizza Pro","2019","Clarksville","US",-93.45974,35.46066
"Long John Silver's","2019","Lowell","US",-94.13624,36.25169
"Subway","2019","Hope","US",-93.59357,33.64273
"Subway","2017","Morehead","US",-83.43531,38.17563
"Biggen's Burgers Barbie-q","2019","Robinson Creek","US",-82.55002,37.38691
"Subway","2017","Bowling Green","US",-86.44231,36.99309
"Sonic Drive-In","2017","Jerome","US",-114.51795,42.69323
"Thai Ginger Restaurant Bar","2015","Pullman","US",-117.18313,46.72825
"McDonald's","2016","Montrose","US",-75.8651,41.8359
"Taco Johns","2016","Fort Knox","US",-85.95262,37.90423
"The Hang Out","2017","Cottonwood","US",-116.35211,46.04863
"Burger King","2015","Northridge","US",-118.56189,34.235249
"Burger King","2016","North Hollywood","US",-118.387207,34.215504
"Chipotle Mexican Grill","2016","Brandon","US",-82.2699,27.8937
"Taco Bell","2016","Mesa","US",-111.633871,33.378738
"Little Caesars Pizza","2017","Phoenix","US",-112.07334,33.56708
"Krystal","2016","Gallatin","US",-86.4517,36.38735
"Domino's Pizza","2017","Benton","US",-88.92064,38.00031
"Taco Bell","2017","Du Quoin","US",-89.23577,37.99654
"McDonald's","2016","Albion","US",-88.05833,38.37706
"Subway","2016","Lamoni","US",-93.9263,40.62373
"Hardee's","2019","Ellsworth","US",-93.54898,42.30086
"McDonald's","2017","Loogootee","US",-86.91264,38.67479
"McDonald's","2017","Bedford","US",-86.51795,38.86051
"Country Pride","2017","Seymour","US",-85.83644,38.95677
"McDonald's","2017","Wailuku","US",-156.50362,20.896585
"Dairy Queen","2015","Hilo","US",-155.09058,19.72389
"Pizza Hut","2017","Virginia Beach","US",-76.07999,36.7932
"SUBWAY","2016","Barboursville","US",-82.2573,38.4214
"Arby's","2016","Clarksville","US",-87.36545,36.539487
"McDonald's","2016","Des Plaines","US",-87.896075,42.023884
"Burger King","2017","North Charleston","US",-80.06794,32.886268
"Dairy Queen","2016","Dayton","US",-84.161,39.7204
"Bob Evans","2016","Grove City","US",-83.047014,39.878263
"Chipotle Mexican Grill","2018","Pickerington","US",-82.78071,39.91565
"KFC","2016","Oak Park","US",-83.182282,42.457624
"Subway","2015","Warrenton","US",-78.1541,36.3983
"McDonald's","2017","Owensville","US",-91.4939,38.3448
"McDonald's","2019","Ironton","US",-90.6471,37.6248
"Dairy Queen Grill & Chill","2019","Lamar","US",-94.3016,37.4957
"Subway","2015","Milaca","US",-93.6318,45.7579
"Dairy Queen Grill & Chill","2019","Hinckley","US",-92.9282,46.0123
"Subway","2017","Marshall","US",-87.6986,39.3835
"Subway","2016","Croswell","US",-82.6195,43.2646
"Pizza Hut","2016","Fountain Inn","US",-82.21703,34.70193
"Fatt Chicks Burgers","2018","Wailuku","US",-156.50362,20.896585
"Panera Bread","2015","Gallatin","US",-86.469498,36.376917
"White Castle","2016","Hinckley","US",-92.9352,46.0111
"Dairy Queen","2015","Caro","US",-83.3844,43.4986
"SONIC Drive-In","2018","Sebring","US",-81.48236,27.48975
"KFC","2016","Brandon","US",-82.2998,27.9383
"Krystal","2016","Murphy","US",-84.03895,35.08008
"Burger King","2016","Adairsville","US",-84.912587,34.376968
"SONIC Drive-In","2017","Kingman","US",-114.01385,35.21298
"Jack in the Box","2015","Clackamas","US",-122.512634,45.424953
"Arby's","2016","Troy","US",-89.908659,38.731515
"Pizza Hut","2017","Charleston","US",-79.968065,32.7347
"SUBWAY","2016","Houston","US",-95.57481,29.88379
"Sonic Drive-In","2016","Palatka","US",-81.67176,29.65315
"Manila To Go","2017","Panama City","US",-85.65343,30.15875
"Pizza Hut","2016","Bushnell","US",-82.12075,28.66774
"Pizza Hut","2016","Belle Glade","US",-80.67002,26.67415
"McDonald's","2016","Nashville","US",-83.25156,31.19943
"Dairy Queen Grill Chill","2019","Glennville","US",-81.92689,31.94043
"McDonald's","2016","Clarkesville","US",-83.51927,34.60427
"Wendy's","2017","Tifton","US",-83.50424,31.47235
"Dairy Queen Grill Chill","2018","Homerville","US",-82.74433,31.03197
"Bojangles' Famous Chicken 'n Biscuits","2015","Milledgeville","US",-83.25044,33.10395
"2 Bits Cafe","2017","Yuba City","US",-121.63407,39.14165
"Cafe 22","2015","Cedarville","US",-120.17141,41.52619
"Panera Bread","2016","Merced","US",-120.48628,37.31964
"Subway","2016","Flagler","US",-103.06225,39.28751
"Northeastern State University","2017","Tahlequah","US",-94.96673,35.9196
"Burger King","2015","Huntington Beach","US",-117.988055,33.675452
"Arby's","2015","Winter Springs","US",-81.269726,28.650648
"Jersey Mike's Subs","2016","Brandon","US",-82.2652,27.9379
"Chipotle Mexican Grill","2016","Boca Raton","US",-80.07919,26.36574
"Pizza Hut","2016","Goodlettsville","US",-86.700629,36.298412
"Burger King","2015","Middle River","US",-76.4463,39.3595
"Checkers","2018","Baton Rouge","US",-91.0253,30.5419
"Dairy Queen Grill & Chill","2019","Concordia","US",-97.6571,39.5673
"McDonald's","2019","Winchester","US",-84.9658,40.1725
"Taco Bell","2019","Portland","US",-84.9777,40.4471
"Ski Daddy's","2017","Russellville","US",-86.8706,36.843
"SUBWAY","2017","Paintsville","US",-82.8007,37.8109
"KFC","2019","Dodge City","US",-100.0303,37.7538
"Pizza Hut","2015","Anderson","US",-85.6559,40.0613
"Dairy Queen Grill & Chill","2019","Christopher","US",-89.0534,37.9725
"KFC","2019","Clinton","US",-88.9773,40.1472
"SUBWAY","2015","Du Quoin","US",-89.237,37.996
"Taco Bell","2018","Cairo","US",-84.204,30.8852
"McDonald's","2018","Blakely","US",-84.9366,31.3751
"McDonald's","2017","Baxley","US",-82.3477,31.7798
"McDonald's","2016","Williston","US",-82.4564,29.3858
"McDonald's","2014","Perry","US",-83.5818,30.0976
"McDonald's","2019","Hampton","US",-93.202,42.7415
"Subway","2016","West Union","US",-91.8143,42.9602
"Taco Bell","2017","Wrens","US",-82.3858,33.2111
"KFC","2019","Metter","US",-82.0622,32.3772
"Pizza Hut","2016","Lutz","US",-82.4343,28.1852
"KFC","2017","Miami","US",-80.4213,25.6856
"Masaki Kyoto Japanese Restaurant","2017","Eureka","US",-124.16638,40.80317
"Bob Evans","2017","Cincinnati","US",-84.578987,39.199773
"SUBWAY","2017","Lancaster","US",-118.111461,34.689339
"Chick-Fil-A","2017","Chanhassen","US",-93.5358,44.8591
"McDonald's","2016","Goshen","US",-85.81966,41.66741
"KFC","2016","Elkhart","US",-85.97162247,41.71021387
"Boston Market","2017","Greensboro","US",-79.886198,36.088989
"McDonald's","2016","Georgetown","US",-97.686874,30.643873
"Krystal","2016","Madison","US",-83.4775,33.5597
"Taco Bell","2015","Orlando","US",-81.2056,28.5672
"McDonald's","2019","Burlington","US",-102.2783,39.2967
"Domino's Pizza","2017","Lancaster","US",-118.2182,34.6472
"El Pollo Loco","2017","Sacramento","US",-121.3364,38.5627
"Burger King","2016","Colusa","US",-122.0038,39.2049
"Panera Bread","2016","Lodi","US",-121.3072,38.1161
"McDonald's","2019","Vernon","US",-88.1101,33.7528
"Taco Bell","2017","Morrilton","US",-92.7187,35.1696
"McDonald's","2017","Paragould","US",-90.5473,36.0595
"Sonic Drive-In","2019","Hamburg","US",-91.797,33.2283
"KFC","2019","Opelika","US",-85.3778,32.6513
"Panera Bread","2016","Auburn","US",-85.4474,32.6233
"KFC","2019","Oxford","US",-85.7882,33.6142
"Church's Chicken","2016","Anniston","US",-85.8264,33.6727
"Subway","2017","Sacramento","US",-121.359,38.5477
"Burger King","2016","Boca Raton","US",-80.203965,26.354145
"Krispy Krunchy Chicken","2017","Prospect","US",-78.54664,37.30367
"Jersey Mike's Subs","2016","Fort Mill","US",-80.99283,35.0614
"Church's Chicken","2017","Columbia","US",-81.00465,34.026035
"Chipotle Mexican Grill","2017","Barboursville","US",-82.26003,38.41592
"Hardee's","2016","Yorktown","US",-76.462849,37.159084
"Panda Express","2017","Yorktown","US",-76.4644,37.1164
"Bibibop Asian Grill","2017","Dayton","US",-84.18182,39.74141
"Jersey Mike's Subs","2017","Cleveland","US",-81.68543,41.363369
"Arby's","2017","American Fork","US",-111.823512,40.387006
"Burky's Grill","2017","Myrtle Beach","US",-78.85469,33.71739
"Wingstop Restaurant","2017","Texarkana","US",-94.0898,33.46021
"Fox's Pizza Den","2017","Elkins","US",-79.85892,38.92896
"Kfc","2016","Weirton","US",-80.59301,40.39343
"Kfc","2016","Princeton","US",-81.09734,37.36147
"Pizza Hut","2016","Madison","US",-89.42728,43.01444
"Dairy Queen","2015","Aberdeen","US",-123.83795,46.97539
"Kfc","2015","Pasco","US",-119.12095,46.24102
"Sonic Drive-In","2016","Wytheville","US",-81.07607,36.954
"The Mad Italian Pasta Steak House","2017","Petersburg","US",-77.37628,37.198
"Captain D'S","2016","Greeneville","US",-82.81837,36.18045
"Kfc","2016","Wichita Falls","US",-98.52729,33.95201
"Chick-Fil-A","2017","Greenville","US",-82.333888,34.849019
"D's Tamales Togo","2017","Bessemer","US",-86.98217,33.4525
"Domino's Pizza","2016","Atkins","US",-92.82588,35.22079
"Sonic Drive-In","2017","Pine Bluff","US",-92.00648,34.20482
"Fox's Pizza Den","2017","Berkeley Springs","US",-78.219215,39.58736
"Sonic Drive-In","2015","Weatherford","US",-98.70564,35.52574
"Churchs Chicken","2016","Cleveland","US",-81.768873,41.464745
"Dairy Queen","2016","Cherokee","US",-83.31414,35.493
"Burger King","2015","Dawsonville","US",-84.03679,34.36625
"Sabrina's Lunch In A Box","2017","Sumner","US",-122.240265,47.20256
"Arby's","2016","DeLand","US",-81.304651,29.053015
"SUBWAY","2016","Midland","US",-102.118753,32.001818
"Dairy Queen","2015","Colmar","US",-75.2552,40.26671
"Panino's Italian Restaurant","2017","Fort Collins","US",-105.082954,40.567314
"Gardena Bowl Coffee Shop","2016","Gardena","US",-118.292015,33.888294
"Harvester Restaurant","2017","Cheney","US",-117.57562,47.48726
"Chipotle Mexican Grill","2016","New York","US",-74.01305,40.70433
"Subway","2016","Oconomowoc","US",-88.47356,43.08544
"Panera Bread","2016","Willow Grove","US",-75.11838,40.143166
"Subway","2015","Charleston","US",-81.79454,38.41656
"Taco Bell","2017","Richburg","US",-81.0405,34.7465
"Subway","2016","Cowpens","US",-81.8067,35.0138
"Subway","2016","Charleston","US",-79.936,32.7853
"SUBWAY","2016","Irmo","US",-81.1612,34.0964
"Domino's Pizza","2015","Hazleton","US",-75.9773,40.9682
"Dairy Queen","2015","Philomath","US",-123.3586,44.5402
"Subway","2016","Weirton","US",-80.5911,40.3993
"Taco Bell","2017","Oregon","US",-83.4777,41.6364
"Subway","2016","Northwood","US",-83.5386,41.6093
"Dairy Queen","2015","Toledo","US",-83.6205,41.7207
"Famous Dave's","2015","Toledo","US",-83.6304,41.693
"Orange Julius","2016","Dayton","US",-84.1272,39.7028
"Subway","2017","Franklin","US",-84.3261,39.5847
"Subway","2015","Canal Fulton","US",-81.5708,40.8823
"Subway","2016","Ashland","US",-122.6953,42.1875
"Subway","2016","Springfield","US",-83.8343,39.9405
"Subway","2016","Springfield","US",-83.7779,39.9234
"Subway","2016","Wayne","US",-82.4299,38.2568
"Subway","2016","Huntington","US",-82.356,38.413
"SUBWAY","2017","Pittsburgh","US",-80.0118,40.4114
"Subway","2017","Canton","US",-81.4245,40.8303
"Subway","2015","Akron","US",-81.5113,41.0289
"SUBWAY","2016","Cuyahoga Falls","US",-81.5091,41.1511
"McDonald's","2015","Mount Gilead","US",-82.8453,40.5484
"Dairy Queen","2015","Columbus","US",-82.9885,40.0327
"Five Guys","2015","Columbus","US",-82.9155,40.0499
"Subway","2017","Columbus","US",-83.0886,40.1176
"Subway","2015","North Jackson","US",-80.8574,41.1006
"Tropical Smoothie Cafe","2016","Brandon","US",-82.327909,27.92291
"Taco Bell","2017","Warren","US",-80.8122,41.2344
"Subway","2016","Columbia","US",-80.9803,33.9883
"Orange Julius","2016","Lakewood","US",-81.8138,41.4852
"Dairy Queen","2018","Broadview Heights","US",-81.6866,41.3139
"Taco Time","2015","Tacoma","US",-122.360814,47.243089
"SUBWAY","2017","Bronx","US",-73.905136,40.878339
"Taco Bell","2016","Hicksville","US",-73.517181,40.762843
"Whataburger","2015","El Paso","US",-106.31448,31.680332
"SUBWAY","2017","Lumberton","US",-94.21541,30.2547
"Taco Bell","2017","Henrico","US",-77.359067,37.529301
"SUBWAY","2016","Richmond","US",-77.389009,37.543996
"Waffle House","2016","Walkertown","US",-80.13487,36.167
"Wendy's","2015","Highland","US",-87.461565,41.537367
"Wendy's","2016","Denver","US",-104.809167,39.774122
"SUBWAY","2017","Hillsborough","US",-79.081,36.0881
"SUBWAY","2018","Hillsborough","US",-79.083646,36.056934
"Wendy's","2016","Siler City","US",-79.42704,35.73421
"Wendy's","2017","Chicago","US",-87.807338,41.980358
"Waffle House","2016","Columbus","US",-82.930226,39.998379
"SUBWAY","2015","Palm City","US",-80.296254,27.172157
"Wendy's","2016","Indialantic","US",-80.566479,28.090775
"Wendy's","2016","Tampa","US",-82.504497,28.066766
"Roy Rogers","2015","Alexandria","US",-77.058438,38.775125
"SUBWAY","2015","Sacramento","US",-121.371623,38.454687
"SUBWAY","2017","Houston","US",-95.58159,29.99884
"Taco Bell","2016","Houston","US",-95.601122,29.92304866
"SUBWAY","2015","Noblesville","US",-86.0733,40.0443
"SUBWAY","2016","Westfield","US",-86.126129,40.042444
"SUBWAY","2017","Mannford","US",-96.361052,36.127136
"SUBWAY","2017","Jamestown","US",-79.92855,36.04657
"Zorba's Gyro On A Spit","2017","Fayetteville","US",-78.92806,35.04499
"Red Robin Gourmet Burgers","2015","Renton","US",-122.206004,47.497783
"SUBWAY","2015","Spokane","US",-117.433501,47.653536
"Waffle House","2015","Greenville","US",-82.40727998,34.89167473
"SONIC Drive-In","2015","Nederland","US",-93.99601764,29.96709344
"SUBWAY","2017","Painesville","US",-81.210765,41.747776
"SUBWAY","2015","Grove City","US",-83.07503,39.83927
"SUBWAY","2017","Niles","US",-80.74141,41.20668
"SUBWAY","2018","Salt Lake City","US",-111.82696,40.75599
"KFC","2016","Forest City","US",-81.8812,35.3172
"Waffle House","2016","Indianapolis","US",-86.098553,39.665439
"SUBWAY","2016","Kalamazoo","US",-85.6433,42.2963
"SUBWAY","2016","Sylvania","US",-83.699435,41.707939
"SUBWAY","2015","Sylvania","US",-83.679051,41.710453
"SUBWAY","2017","Pooler","US",-81.27025,32.09884
"SUBWAY","2016","Sonora","US",-85.882654,37.521204
"Wendy's","2016","Rochester","US",-77.6291,43.0876
"SUBWAY","2016","Columbus","US",-83.01435,40.02728
"SUBWAY","2017","Pittsburgh","US",-79.99975,40.4427
"SUBWAY","2016","Pico Rivera","US",-118.100295,33.984875
"Steak 'n Shake","2016","Powell","US",-83.0215,40.1635
"SUBWAY","2017","Columbus","US",-83.01468,40.1178
"Miguel's Jr","2016","Norco","US",-117.562587,33.902873
"Skyline Chili","2016","Englewood","US",-84.28176,39.85967
"McDonald's","2016","Kingston","US",-122.500854,47.80122
"McDonald's","2016","Mesa","US",-111.719547,33.436456
"Gyro Spot","2017","Cleveland","US",-81.73405,41.40954
"Popeye's Louisiana Kitchen","2018","Columbus","US",-82.999483,39.885572
"McDonald's","2017","Travelers Rest","US",-82.435852,34.960665
"McDonald's","2017","Hillsboro","US",-122.89489,45.56638
"Jimmy John's","2016","Hopkins","US",-93.43452,44.972197
"Crossroads Grill Of Siler City","2016","Siler City","US",-79.46469,35.73333
"SUBWAY","2017","Fort Lauderdale","US",-80.43265,26.06301
"SUBWAY","2017","Watkinsville","US",-83.44292,33.87086
"Jimmy John's","2016","Hudson","US",-81.44607,41.24081
"Dairy Queen","2016","Grafton","US",-82.001479,41.313939
"Whataburger","2015","Richmond","US",-77.42739,37.3906
"Taco Bell","2017","Chesapeake","US",-76.204469,36.763706
"Bob Evans","2017","Indianapolis","US",-86.092,39.6651
"SUBWAY","2016","Lake City","US",-79.756713,33.877497
"Taste Of Thai","2017","Charleston","US",-80.02785,32.79461
"Taco Bell","2017","North Charleston","US",-80.050168,32.863849
"Dairy Queen","2015","Hartville","US",-81.34471,40.96646
"Burger King","2016","Lady Lake","US",-81.943735,28.937775
"Hunan Lion Gourmet Chinese Dining","2016","Columbus","US",-83.070841,40.064382
"SUBWAY","2015","Hopewell","US",-77.293306,37.308166
"SUBWAY","2017","Petersburg","US",-77.486594,37.183597
"SUBWAY","2016","Chesapeake","US",-76.2245,36.82058
"SUBWAY","2016","Roanoke","US",-80.003088,37.263669
"SUBWAY","2018","Franklin","US",-83.3929,35.121643
"Burger King","2017","Evansville","US",-87.563856,37.985633
"Whataburger","2016","Tyler","US",-95.266116,32.328989
"Krispy Krunchy Chicken","2016","Conway","US",-79.07309,33.82438
"Taco Bell","2017","McHenry","US",-88.277219,42.345076
"SUBWAY","2017","Charleston","US",-79.97407,32.75751
"SUBWAY","2017","Bradenton","US",-82.5078,27.5004
"Eddie's Footlong Hotdogs Inc","2017","Meadville","US",-80.15493,41.63914
"SUBWAY","2016","Philadelphia","US",-75.029585,40.100459
"Dairy Queen","2015","Youngstown","US",-80.6646,41.1283
"Arby's","2017","Rancho Cordova","US",-121.26608,38.590724
"Arby's","2017","Tulsa","US",-95.85063,36.10483
"SONIC Drive-In","2016","Fayetteville","US",-79.05549,35.02769
"SUBWAY","2017","Lynden","US",-122.440268,48.963978
"SUBWAY","2016","Hampton","US",-76.39052,37.05607
"SUBWAY","2016","Hampton","US",-76.392135,37.049857
"Culver's","2016","Milwaukee","US",-88.00422,43.14817
"Sky-Way Drive In","2015","Akron","US",-81.49,40.97506
"Taco Bell","2016","Martinsburg","US",-77.90913,39.54501
"KFC","2016","Kingstree","US",-79.8342,33.6645
"SUBWAY","2016","Dyer","US",-87.51836,41.51491
"SUBWAY","2017","Marion","US",-88.98055,37.74504
"KFC","2016","Seminole","US",-82.786683,27.836991
"KFC","2016","Saint Petersburg","US",-82.6795,27.7805
"Shake Shack","2016","Boca Raton","US",-80.113057,26.365524
"SUBWAY","2016","Altavista","US",-79.274854,37.12903
"Pizza Hut","2016","Plainfield","US",-86.369734,39.712779
"Wienerschnitzel","2015","Anaheim","US",-117.975602,33.846453
"Steak 'n Shake","2016","Brunswick","US",-81.810774,41.238284
"SUBWAY","2017","Seville","US",-81.906878,41.02975
"SUBWAY","2015","Brunswick","US",-81.84135,41.22694
"Taco Bell","2016","Mesa","US",-111.685712,33.416131
"SUBWAY","2016","Gadsden","US",-85.988704,34.009897
"SONIC Drive-In","2016","Newport News","US",-76.48373,37.08687
"SUBWAY","2016","Maple Heights","US",-81.52734,41.412638
"SUBWAY","2017","Hamilton","US",-84.59744,39.43051
"SUBWAY","2017","Middletown","US",-84.38663,39.52674
"SUBWAY","2015","Dayton","US",-84.300359,39.797253
"SUBWAY","2017","Richlands","US",-81.82188,37.09279
"SUBWAY","2016","Martinsburg","US",-77.9101,39.543
"SONIC Drive-In","2017","Marion","US",-81.4997,36.84444
"SUBWAY","2016","Corolla","US",-75.815285,36.327584
"SUBWAY","2016","Chesapeake","US",-76.30537,36.72119
"SUBWAY","2017","Fairmont","US",-80.169,39.4413
"McDonald's","2016","Junction City","US",-123.204434,44.222633
"Togo's Sandwiches","2016","Beaverton","US",-122.778704,45.486242
"SUBWAY","2016","Edgewood","US",-76.327141,39.433386
"SUBWAY","2017","Mocksville","US",-80.58471,35.9186
"SUBWAY","2015","Charlotte","US",-80.93713,35.30344
"Taco Bell","2017","Baton Rouge","US",-91.057076,30.431735
"SUBWAY","2016","Cincinnati","US",-84.511041,39.100709
"Wendy's","2016","Haw River","US",-79.3518,36.0711
"Pollo Tropical","2015","Lake Worth","US",-80.14614,26.586359
"SUBWAY","2015","Valrico","US",-82.25327,27.937801
"SUBWAY","2017","Tampa","US",-82.319491,27.980499
"Chicago Gyros","2016","Cincinnati","US",-84.519391,39.127664
"SUBWAY","2017","Sacramento","US",-121.33576,38.55556
"SUBWAY","2016","Maricopa","US",-119.40014,35.05843
"SUBWAY","2015","Greensboro","US",-79.83463,36.0504
"SUBWAY","2017","Spokane","US",-117.35861,47.65746
"SUBWAY","2016","Spokane","US",-117.428726,47.67563
"SUBWAY","2017","Ferndale","US",-122.571899,48.848712
"SUBWAY","2016","Ferndale","US",-122.59257,48.84705
"China Jade","2015","Cleveland","US",-81.696876,41.419178
"Taco Bell","2015","Maple Heights","US",-81.536533,41.41031
"Zaxby's","2016","Wake Forest","US",-78.5469,35.976
"Dairy Queen","2015","Durham","US",-78.9113,36.0176
"Long John Silver's","2016","Saint Joseph","US",-94.8028,39.7818
"White Castle","2015","Chicago","US",-87.807019,42.01866
"Taco Bell","2018","Chester","US",-89.804825,37.9279
"SUBWAY","2017","Morgantown","US",-79.9249,39.6242
"SUBWAY","2017","McAllen","US",-98.23128,26.2699
"SUBWAY","2016","Reese","US",-83.696422,43.450161
"Orange Julius","2017","Charlotte","US",-80.85043,35.35289
"SUBWAY","2017","West Palm Beach","US",-80.0745,26.6913
"McDonald's","2016","Clearlake","US",-122.617256,38.929974
"SUBWAY","2016","Spartanburg","US",-81.938658,34.966903
"Dairy Queen","2017","Dayton","US",-84.12597,39.70273
"Burger King","2017","Harwood Heights","US",-87.807571,41.958637
"SUBWAY","2016","Dyer","US",-87.5107,41.49296
"SUBWAY","2016","Folly Beach","US",-79.94153,32.657295
"SONIC Drive-In","2016","Munfordville","US",-85.90138,37.28638
"Wendy's","2016","Itasca","US",-88.031339,41.986675
"Wendy's","2015","Fort Pierce","US",-80.396426,27.4133
"SONIC Drive-In","2015","Mauldin","US",-82.31855,34.776
"SUBWAY","2016","Saltville","US",-81.763723,36.871205
"SUBWAY","2017","Tampa","US",-82.36842,27.940863
